UID,timestamp,NID,attitude
U552241,1573486087,N3936,1
U710497,1573713321,N127657,1
U710497,1573713321,N29537,1
U710497,1573713321,N1444,1
U710497,1573713321,N120332,1
U710497,1573713321,N112125,1
U710497,1573713321,N34781,1
U710497,1573713321,N51632,1
U550765,1573371435,N119932,1
U630037,1573731985,N97674,1
U630037,1573731985,N67937,1
U54829,1573598642,N117225,1
U54829,1573598642,N6725,1
U54829,1573598642,N90907,1
U54829,1573598642,N81116,1
U240517,1573559974,N87684,1
U240517,1573559974,N20990,1
U556957,1573279576,N20114,1
U556957,1573279576,N42592,1
U556957,1573279576,N104437,1
U556957,1573279576,N117951,1
U475273,1573427919,N65580,1
U475273,1573427919,N100599,1
U6661,1573457897,N107637,1
U683785,1573480537,N2020,1
U683785,1573480537,N57747,1
U594829,1573542871,N18539,1
U594829,1573542871,N115021,1
U594829,1573542871,N7937,1
U328177,1573580239,N41101,1
U328177,1573580239,N97705,1
U328177,1573580239,N108581,1
U328177,1573580239,N81415,1
U328177,1573580239,N63622,1
U302869,1573562759,N120312,1
U302869,1573562759,N82719,1
U192457,1573376102,N112406,1
U192457,1573376102,N21960,1
U585793,1573460829,N99177,1
U616645,1573565472,N110413,1
U93241,1573628110,N129969,1
U423577,1573712770,N80784,1
U423577,1573712770,N880,1
U423577,1573712770,N76665,1
U423577,1573712770,N52388,1
U681373,1573719568,N64238,1
U431425,1573726199,N40233,1
U431425,1573726199,N67937,1
U54829,1573328881,N10242,1
U232777,1573288889,N130031,1
U198181,1573608752,N5165,1
U198181,1573608752,N96729,1
U710497,1573645064,N96356,1
U710497,1573645064,N60988,1
U710497,1573645064,N125476,1
U710497,1573645064,N76677,1
U710497,1573645064,N95432,1
U710497,1573645064,N111434,1
U710497,1573645064,N95468,1
U710497,1573645064,N100261,1
U710497,1573645064,N106838,1
U710497,1573645064,N22811,1
U710497,1573645064,N97711,1
U710497,1573645064,N24001,1
U710497,1573645064,N22886,1
U153541,1573725981,N97912,1
U688033,1573715559,N80784,1
U552241,1573372636,N39404,1
U423577,1573626498,N127155,1
U283321,1573718918,N27597,1
U283321,1573718918,N46145,1
U283321,1573718918,N34629,1
U283321,1573718918,N122078,1
U454825,1573448744,N79812,1
U454825,1573448744,N31879,1
U454825,1573448744,N32154,1
U37081,1573634002,N4504,1
U37081,1573634002,N92285,1
U37081,1573634002,N91822,1
U499537,1573640610,N47711,1
U150085,1573615134,N22793,1
U150085,1573615134,N112969,1
U150085,1573615134,N64640,1
U150085,1573615134,N12368,1
U150085,1573615134,N35021,1
U247249,1573542377,N87684,1
U247249,1573542377,N27097,1
U705457,1573559647,N18947,1
U705457,1573559647,N7937,1
U705457,1573559647,N62203,1
U604909,1573559529,N37544,1
U604909,1573559529,N20990,1
U604909,1573559529,N7937,1
U177229,1573337806,N112527,1
U177229,1573337806,N5627,1
U319753,1573640861,N4504,1
U634861,1573572793,N94572,1
U415801,1573705202,N58641,1
U415801,1573705202,N125161,1
U283321,1573558762,N58449,1
U475273,1573516065,N107063,1
U683785,1573287136,N73154,1
U683785,1573287136,N73137,1
U683785,1573287136,N112687,1
U683785,1573287136,N7299,1
U683785,1573287136,N50858,1
U683785,1573287136,N66489,1
U683785,1573287136,N101015,1
U683785,1573287136,N35508,1
U683785,1573287136,N106344,1
U683785,1573287136,N37530,1
U683785,1573287136,N94901,1
U412633,1573540692,N67265,1
U90793,1573376398,N94230,1
U90793,1573376398,N47739,1
U90793,1573395951,N3664,1
U688033,1573527613,N83412,1
U702433,1573715278,N12730,1
U37081,1573564725,N88808,1
U90793,1573747180,N14675,1
U360289,1573640029,N53474,1
U360289,1573640029,N94594,1
U597961,1573500939,N55831,1
U232777,1573471222,N84541,1
U672445,1573552223,N109344,1
U672445,1573552223,N119838,1
U672445,1573552223,N29057,1
U672445,1573552223,N40412,1
U672445,1573552223,N30899,1
U672445,1573552223,N14837,1
U672445,1573552223,N47277,1
U672445,1573552223,N55204,1
U672445,1573552223,N77606,1
U552241,1573498479,N83740,1
U667801,1573468897,N24969,1
U274033,1573563912,N123784,1
U274033,1573563912,N104431,1
U274033,1573563912,N47277,1
U274033,1573563912,N105071,1
U274033,1573563912,N70368,1
U675541,1573616865,N123436,1
U675541,1573616865,N13279,1
U675541,1573616865,N18553,1
U675541,1573616865,N96729,1
U675541,1573616865,N35652,1
U475273,1573729866,N112125,1
U667801,1573450084,N114526,1
U564697,1573461368,N65552,1
U564697,1573461368,N31724,1
U403921,1573720346,N58641,1
U403921,1573720346,N119988,1
U675541,1573654603,N122513,1
U492841,1573762728,N99184,1
U477073,1573460714,N67747,1
U90793,1573528469,N83412,1
U192457,1573545139,N38830,1
U429193,1573667808,N886,1
U500221,1573733627,N29441,1
U500221,1573733627,N100456,1
U454825,1573265044,N103397,1
U454825,1573265044,N43186,1
U454825,1573265044,N53751,1
U454825,1573265044,N24972,1
U667801,1573543432,N7937,1
U667801,1573543432,N10066,1
U667801,1573543432,N110303,1
U495037,1573711540,N76665,1
U495037,1573711540,N58641,1
U495037,1573711540,N18405,1
U533845,1573479230,N93643,1
U361117,1573719095,N112125,1
U653833,1573534103,N23121,1
U653833,1573534103,N87159,1
U500797,1573561251,N68520,1
U500797,1573561251,N108379,1
U500797,1573561251,N326,1
U500797,1573561251,N23294,1
U6913,1573737392,N33967,1
U631045,1573549969,N40550,1
U631045,1573549969,N84381,1
U631045,1573549969,N128583,1
U631045,1573549969,N7968,1
U631045,1573549969,N55806,1
U631045,1573549969,N60829,1
U631045,1573549969,N41217,1
U631045,1573549969,N59935,1
U631045,1573549969,N106875,1
U631045,1573549969,N11932,1
U631045,1573549969,N28158,1
U631045,1573549969,N24085,1
U413173,1573391969,N71090,1
U688681,1573627472,N65768,1
U688681,1573627472,N41315,1
U688681,1573627472,N57497,1
U688681,1573627472,N91822,1
U114985,1573469938,N47257,1
U210601,1573582124,N41101,1
U210601,1573582124,N109703,1
U273745,1573632083,N120573,1
U695557,1573476881,N93411,1
U695557,1573476881,N90279,1
U365473,1573546995,N35884,1
U506701,1573730892,N87227,1
U506701,1573730892,N84430,1
U506701,1573730892,N51163,1
U666073,1573286245,N43955,1
U273745,1573325808,N63740,1
U549037,1573629477,N19053,1
U552997,1573563207,N102631,1
U576361,1573719432,N48015,1
U527581,1573606395,N109703,1
U298009,1573552231,N71607,1
U298009,1573552231,N69915,1
U506845,1573640162,N53474,1
U133273,1573700169,N45522,1
U236341,1573375721,N40282,1
U236341,1573375721,N54322,1
U236341,1573375721,N31174,1
U236341,1573375721,N91047,1
U522037,1573479758,N4612,1
U522037,1573479758,N98344,1
U477073,1573465972,N47257,1
U206353,1573554483,N41101,1
U206353,1573554483,N123724,1
U206353,1573554483,N64922,1
U206353,1573554483,N92498,1
U688033,1573634899,N84689,1
U688033,1573634899,N88472,1
U688033,1573634899,N73618,1
U634861,1573397521,N90482,1
U585253,1573650592,N35415,1
U228205,1573414891,N81111,1
U450001,1573641909,N43752,1
U623485,1573368501,N102305,1
U631045,1573622090,N80994,1
U631045,1573622090,N47925,1
U631045,1573622090,N20430,1
U631045,1573622090,N96729,1
U631045,1573622090,N48569,1
U631045,1573622090,N94421,1
U631045,1573622090,N58342,1
U631045,1573622090,N93856,1
U232777,1573462093,N65658,1
U474301,1573580869,N87795,1
U506701,1573279758,N65783,1
U670897,1573452622,N32154,1
U658045,1573727695,N91865,1
U658045,1573727695,N104990,1
U658045,1573727695,N91238,1
U658045,1573727695,N42649,1
U54829,1573536050,N41771,1
U54829,1573536050,N73499,1
U477073,1573560080,N37544,1
U616645,1573713816,N90391,1
U616645,1573713816,N40040,1
U616645,1573713816,N46145,1
U616645,1573713816,N116501,1
U616645,1573713816,N71626,1
U616645,1573713816,N62670,1
U597961,1573725141,N46223,1
U616645,1573538727,N100073,1
U564697,1573719866,N56873,1
U96733,1573739183,N14614,1
U96733,1573739183,N68624,1
U503857,1573557380,N114026,1
U227017,1573651126,N123683,1
U227017,1573651126,N26887,1
U227017,1573651126,N73578,1
U227017,1573651126,N87418,1
U227017,1573651126,N70363,1
U227017,1573651126,N37178,1
U227017,1573651126,N62221,1
U227017,1573651126,N76539,1
U227017,1573651126,N35083,1
U227017,1573651126,N72832,1
U631045,1573626450,N62357,1
U232777,1573472317,N87855,1
U232777,1573472317,N15268,1
U232777,1573472317,N37929,1
U232777,1573472317,N94583,1
U232777,1573472317,N17489,1
U257797,1573666927,N127134,1
U257797,1573666927,N24701,1
U257797,1573666927,N18257,1
U479737,1573461086,N98178,1
U82405,1573555535,N74117,1
U82405,1573555535,N70396,1
U82405,1573555535,N121936,1
U495217,1573535490,N54892,1
U236341,1573730624,N72919,1
U90793,1573586370,N37544,1
U567937,1573722201,N14675,1
U567937,1573722201,N91865,1
U567937,1573722201,N63165,1
U198181,1573483473,N123234,1
U552241,1573625256,N94572,1
U82405,1573749106,N48883,1
U82405,1573749106,N75646,1
U82405,1573749106,N61964,1
U533845,1573592415,N12453,1
U123337,1573578938,N33078,1
U123337,1573578938,N43321,1
U219133,1573455239,N98178,1
U28621,1573664998,N127134,1
U28621,1573664998,N79233,1
U177229,1573582377,N68520,1
U177229,1573582377,N66889,1
U177229,1573582377,N111263,1
U177229,1573582377,N11713,1
U177229,1573582377,N46262,1
U177229,1573582377,N93676,1
U177229,1573582377,N119838,1
U177229,1573582377,N49283,1
U177229,1573582377,N128367,1
U177229,1573582377,N109703,1
U177229,1573582377,N41101,1
U177229,1573582377,N47767,1
U6913,1573492038,N102668,1
U6913,1573492038,N65658,1
U576361,1573541870,N87684,1
U576361,1573541870,N118883,1
U228601,1573450241,N16403,1
U228601,1573450241,N56196,1
U228601,1573450241,N92480,1
U228601,1573450241,N119149,1
U228601,1573450241,N49392,1
U228601,1573450241,N37929,1
U228601,1573450241,N32154,1
U228601,1573450241,N123643,1
U675541,1573714336,N85664,1
U675541,1573714336,N117242,1
U675541,1573714336,N75499,1
U360289,1573661898,N113723,1
U444025,1573634797,N43752,1
U232777,1573506026,N27097,1
U219133,1573543239,N87684,1
U219133,1573543239,N20990,1
U219133,1573543239,N7937,1
U500221,1573542020,N20990,1
U695557,1573646095,N127742,1
U695557,1573646095,N59272,1
U695557,1573646095,N94453,1
U90793,1573661852,N62357,1
U431425,1573737405,N9667,1
U271909,1573650461,N13161,1
U271909,1573650461,N76677,1
U630037,1573551459,N125655,1
U192457,1573677537,N116336,1
U192457,1573677537,N95468,1
U458605,1573336816,N45124,1
U458605,1573336816,N78206,1
U616645,1573537549,N30263,1
U403921,1573650605,N24701,1
U403921,1573650605,N5287,1
U403921,1573650605,N94594,1
U403921,1573650605,N101552,1
U319753,1573506643,N30899,1
U114985,1573272877,N58417,1
U257797,1573408052,N104352,1
U535609,1573727755,N100456,1
U535609,1573727755,N110627,1
U423577,1573471120,N2020,1
U423577,1573471120,N50244,1
U139321,1573572800,N108379,1
U492841,1573582412,N41101,1
U423577,1573454348,N116064,1
U334405,1573400637,N36126,1
U334405,1573400637,N26404,1
U165421,1573554436,N34971,1
U165421,1573554436,N20990,1
U165421,1573554436,N110303,1
U165421,1573554436,N7937,1
U198181,1573549482,N87133,1
U326845,1573723083,N117066,1
U326845,1573723083,N41422,1
U326845,1573723083,N3601,1
U326845,1573723083,N56451,1
U326845,1573723083,N63165,1
U326845,1573723083,N101521,1
U326845,1573723083,N42039,1
U326845,1573723083,N122559,1
U326845,1573723083,N64785,1
U326845,1573723083,N117242,1
U326845,1573723083,N27909,1
U326845,1573723083,N80281,1
U326845,1573723083,N112171,1
U326845,1573723083,N24058,1
U326845,1573723083,N41956,1
U326845,1573723083,N90423,1
U326845,1573723083,N31102,1
U326845,1573723083,N91390,1
U361117,1573658015,N38110,1
U658801,1573449728,N40500,1
U658801,1573449728,N13888,1
U658801,1573449728,N39363,1
U658801,1573449728,N79812,1
U658801,1573449728,N116694,1
U658801,1573449728,N99177,1
U664345,1573732688,N65446,1
U664345,1573732688,N100289,1
U549037,1573739342,N29537,1
U652681,1573727580,N127096,1
U549037,1573380287,N39363,1
U594829,1573560736,N108736,1
U431425,1573348685,N13322,1
U358705,1573322868,N81936,1
U358705,1573322868,N59654,1
U240517,1573643131,N129969,1
U619453,1573728052,N67937,1
U619453,1573728052,N110627,1
U533845,1573431166,N32154,1
U232777,1573492868,N124245,1
U643645,1573467888,N107637,1
U423577,1573464796,N47257,1
U477073,1573475659,N123077,1
U450001,1573446099,N125953,1
U450001,1573446099,N37658,1
U702685,1573710374,N122559,1
U702685,1573710374,N116711,1
U549037,1573738284,N118623,1
U653041,1573563059,N105071,1
U361117,1573726520,N80281,1
U361117,1573726520,N120147,1
U549037,1573636663,N127836,1
U586909,1573539532,N87684,1
U586909,1573539532,N20990,1
U6661,1573556397,N100073,1
U6661,1573556397,N18947,1
U6661,1573556397,N66889,1
U598789,1573421340,N55204,1
U281233,1573656836,N73756,1
U273745,1573415306,N48774,1
U403921,1573676709,N94355,1
U403921,1573676709,N54296,1
U634861,1573480088,N31879,1
U634861,1573480088,N47257,1
U634861,1573480088,N102958,1
U260533,1573621176,N93225,1
U492841,1573540749,N91047,1
U90793,1573276535,N85504,1
U177229,1573661450,N4135,1
U271909,1573736953,N107399,1
U552241,1573655685,N127134,1
U653833,1573554152,N128057,1
U653833,1573554152,N34199,1
U653833,1573554152,N50475,1
U653833,1573554152,N20990,1
U477073,1573713791,N58641,1
U597961,1573471191,N63698,1
U586909,1573714566,N76665,1
U586909,1573714566,N58641,1
U586909,1573714566,N119762,1
U586909,1573714566,N50730,1
U586909,1573714566,N108057,1
U586909,1573714566,N52388,1
U471493,1573658808,N128257,1
U37081,1573708158,N105407,1
U653833,1573455445,N97369,1
U653833,1573455445,N98178,1
U653833,1573455445,N29486,1
U653833,1573455445,N73137,1
U133273,1573467148,N4858,1
U139321,1573568727,N62203,1
U93241,1573648877,N82233,1
U499537,1573651000,N9432,1
U328177,1573282372,N53751,1
U328177,1573282372,N52435,1
U328177,1573282372,N65783,1
U545293,1573567429,N38152,1
U545293,1573567429,N31016,1
U545293,1573567429,N21966,1
U681373,1573398916,N7578,1
U326845,1573711850,N95135,1
U326845,1573711850,N127657,1
U326845,1573711850,N79233,1
U326845,1573711850,N100289,1
U326845,1573711850,N105282,1
U23077,1573630979,N96729,1
U23077,1573630979,N41315,1
U23077,1573630979,N100417,1
U23077,1573630979,N129969,1
U23077,1573630979,N24261,1
U23077,1573630979,N83282,1
U23077,1573630979,N47925,1
U23077,1573630979,N34449,1
U96733,1573485805,N70552,1
U96733,1573485805,N18694,1
U281233,1573604442,N91716,1
U273745,1573416552,N49456,1
U634861,1573741542,N9667,1
U634861,1573741542,N100456,1
U634861,1573741542,N40625,1
U634861,1573741542,N105407,1
U281233,1573479055,N52856,1
U93241,1573635605,N51686,1
U326845,1573561271,N37544,1
U550765,1573283075,N106344,1
U550765,1573283075,N103397,1
U328177,1573632460,N127836,1
U328177,1573632460,N47925,1
U90793,1573487132,N123077,1
U210601,1573368140,N123901,1
U210601,1573368140,N12917,1
U210601,1573368140,N115691,1
U206353,1573565566,N46117,1
U206353,1573565566,N88808,1
U123337,1573643382,N107394,1
U123337,1573643382,N89089,1
U365473,1573548090,N7937,1
U82405,1573674734,N34781,1
U82405,1573674734,N94421,1
U591193,1573633987,N43752,1
U591193,1573633987,N73618,1
U591193,1573633987,N60695,1
U591193,1573633987,N59935,1
U591193,1573633987,N90177,1
U591193,1573633987,N13761,1
U591193,1573633987,N117242,1
U591193,1573633987,N82315,1
U249301,1573627402,N74453,1
U249301,1573627402,N96356,1
U500221,1573648641,N110667,1
U665965,1573538241,N2750,1
U666073,1573637504,N93856,1
U666073,1573637504,N128583,1
U666073,1573637504,N82233,1
U684469,1573723215,N63165,1
U684469,1573723215,N50730,1
U684469,1573723215,N110925,1
U684469,1573723215,N104990,1
U684469,1573723215,N12730,1
U249301,1573630030,N113044,1
U535609,1573547674,N120919,1
U535609,1573547674,N72485,1
U535609,1573547674,N25656,1
U535609,1573547674,N84689,1
U535609,1573547674,N8719,1
U535609,1573547674,N35478,1
U403921,1573532737,N43085,1
U334009,1573452891,N32154,1
U232777,1573540260,N2750,1
U232777,1573540260,N122348,1
U232777,1573540260,N20990,1
U643645,1573739930,N40795,1
U499537,1573478743,N78999,1
U499537,1573478743,N93411,1
U623485,1573442346,N56603,1
U623485,1573442346,N35174,1
U623485,1573442346,N58992,1
U372817,1573710834,N127836,1
U372817,1573710834,N68768,1
U372817,1573710834,N45522,1
U372817,1573710834,N81570,1
U11053,1573637518,N127742,1
U260533,1573737587,N5496,1
U474517,1573577482,N94572,1
U474517,1573577482,N103158,1
U474517,1573577482,N12675,1
U675541,1573620780,N74649,1
U675541,1573620780,N112124,1
U710497,1573636071,N7876,1
U237853,1573493802,N85986,1
U237853,1573493802,N55792,1
U237853,1573493802,N93411,1
U423577,1573628583,N47925,1
U423577,1573628583,N72609,1
U527617,1573553870,N127357,1
U474301,1573538204,N63952,1
U495217,1573761538,N28861,1
U495217,1573761538,N25814,1
U495217,1573761538,N104990,1
U495217,1573761538,N64041,1
U495217,1573761538,N46716,1
U495217,1573761538,N114017,1
U249301,1573620151,N100173,1
U665965,1573549810,N70363,1
U665965,1573549810,N96373,1
U454825,1573635285,N48784,1
U598789,1573579934,N93259,1
U598789,1573579934,N109703,1
U598789,1573579934,N82315,1
U598789,1573579934,N27028,1
U598789,1573579934,N112969,1
U507709,1573285454,N50852,1
U507709,1573285454,N35189,1
U507709,1573285454,N95605,1
U47161,1573707368,N86356,1
U47161,1573707368,N96805,1
U90793,1573688894,N41547,1
U576361,1573616119,N13279,1
U360289,1573478574,N47026,1
U658045,1573561884,N51320,1
U658045,1573561884,N110303,1
U658045,1573561884,N124813,1
U658045,1573561884,N93676,1
U658045,1573561884,N115938,1
U658045,1573561884,N114026,1
U658045,1573561884,N100380,1
U658045,1573561884,N98067,1
U658045,1573561884,N82457,1
U658045,1573561884,N115731,1
U658045,1573561884,N75363,1
U658045,1573561884,N115724,1
U586909,1573541861,N128057,1
U586909,1573541861,N52079,1
U90793,1573303572,N99362,1
U90793,1573303572,N116501,1
U26101,1573297220,N65989,1
U349309,1573480165,N2369,1
U349309,1573480165,N77739,1
U349309,1573480165,N11682,1
U349309,1573480165,N47257,1
U349309,1573480165,N33037,1
U349309,1573480165,N93643,1
U349309,1573480165,N102668,1
U349309,1573480165,N94356,1
U326845,1573636684,N93856,1
U326845,1573636684,N83010,1
U326845,1573636684,N48784,1
U326845,1573636684,N108445,1
U326845,1573636684,N10627,1
U326845,1573636684,N55725,1
U533341,1573640807,N2004,1
U533341,1573640807,N108178,1
U471493,1573580460,N71850,1
U471493,1573580460,N94572,1
U236341,1573362069,N13322,1
U257797,1573729606,N65446,1
U257797,1573729606,N110627,1
U581617,1573475944,N95666,1
U581617,1573475944,N54493,1
U666073,1573657982,N109600,1
U631045,1573460244,N96337,1
U549037,1573566183,N15384,1
U298909,1573571525,N112969,1
U298909,1573571525,N121078,1
U298909,1573571525,N73569,1
U479737,1573745236,N15549,1
U479737,1573745236,N5496,1
U247249,1573564230,N93676,1
U665965,1573637516,N93856,1
U675541,1573375306,N63871,1
U675541,1573375306,N26368,1
U454393,1573581781,N81415,1
U26101,1573537745,N100073,1
U26101,1573537745,N52079,1
U26101,1573537745,N20990,1
U26101,1573537745,N121715,1
U26101,1573537745,N2750,1
U26101,1573537745,N12094,1
U552241,1573498180,N60500,1
U533845,1573648704,N127572,1
U533845,1573648704,N1923,1
U556957,1573455701,N55944,1
U594829,1573556112,N76434,1
U95005,1573495411,N30899,1
U95005,1573495411,N24847,1
U95005,1573495411,N100343,1
U95005,1573495411,N80790,1
U95005,1573495411,N53398,1
U95005,1573495411,N128415,1
U95005,1573495411,N78239,1
U95005,1573495411,N66782,1
U95005,1573495411,N13361,1
U95005,1573495411,N22225,1
U302869,1573537492,N120192,1
U302869,1573537492,N55476,1
U302869,1573537492,N63952,1
U28621,1573443857,N95962,1
U271909,1573629165,N34845,1
U83845,1573706149,N76665,1
U83845,1573706149,N100738,1
U126289,1573602013,N3223,1
U652681,1573314161,N22393,1
U450001,1573382020,N26948,1
U454393,1573312511,N97946,1
U96733,1573729529,N92300,1
U474517,1573629046,N53474,1
U454393,1573642175,N15655,1
U454393,1573642175,N101233,1
U454393,1573642175,N34449,1
U454393,1573642175,N82233,1
U454393,1573642175,N83010,1
U454393,1573642175,N68164,1
U499537,1573716502,N20364,1
U499537,1573716502,N29441,1
U666073,1573739195,N107399,1
U326845,1573474606,N5841,1
U326845,1573474606,N85986,1
U326845,1573474606,N93674,1
U326845,1573474606,N33037,1
U326845,1573474606,N93643,1
U326845,1573474606,N96337,1
U500221,1573533943,N51728,1
U623485,1573660451,N101233,1
U623485,1573660451,N94355,1
U90793,1573341454,N82315,1
U90793,1573341454,N83789,1
U499537,1573318436,N114054,1
U657937,1573675325,N108057,1
U657937,1573675325,N126252,1
U657937,1573675325,N94777,1
U360289,1573477484,N98178,1
U139321,1573561511,N100539,1
U192457,1573545429,N7937,1
U418429,1573581935,N130228,1
U418429,1573581935,N64308,1
U418429,1573581935,N94572,1
U418429,1573581935,N19292,1
U418429,1573581935,N48523,1
U634861,1573478904,N123077,1
U634861,1573478904,N98178,1
U634861,1573478904,N58417,1
U664345,1573553768,N114135,1
U664345,1573553768,N20990,1
U431425,1573665711,N37178,1
U431425,1573665711,N114935,1
U431425,1573665711,N36405,1
U500221,1573647550,N100261,1
U500221,1573647550,N80719,1
U298009,1573634104,N94421,1
U298009,1573634104,N47925,1
U90793,1573585398,N5165,1
U527617,1573724846,N42039,1
U6661,1573624724,N72609,1
U6661,1573624724,N97705,1
U418429,1573572474,N108736,1
U418429,1573572474,N124329,1
U418429,1573572474,N112969,1
U664345,1573628051,N93856,1
U11053,1573653821,N1923,1
U413173,1573623158,N10252,1
U413173,1573623158,N100867,1
U273745,1573746833,N120708,1
U11053,1573337770,N44598,1
U11053,1573337770,N97946,1
U355897,1573749118,N1767,1
U13933,1573623473,N109412,1
U13933,1573623473,N8719,1
U13933,1573623473,N129969,1
U13933,1573623473,N99134,1
U13933,1573623473,N114935,1
U123337,1573447635,N46945,1
U665965,1573636917,N4504,1
U552241,1573534958,N114407,1
U624853,1573334403,N38737,1
U624853,1573334403,N39,1
U219133,1573555190,N41101,1
U219133,1573555190,N109642,1
U219133,1573555190,N22576,1
U219133,1573555190,N27368,1
U219133,1573555190,N128367,1
U219133,1573555190,N62203,1
U219133,1573555190,N2750,1
U477073,1573645048,N13279,1
U477073,1573471006,N3718,1
U585253,1573530550,N120757,1
U585253,1573530550,N13004,1
U500797,1573654845,N101552,1
U500797,1573654845,N24001,1
U500797,1573654845,N37178,1
U500797,1573654845,N1923,1
U454825,1573402784,N7277,1
U454825,1573402784,N64676,1
U281233,1573602696,N102976,1
U281233,1573602696,N94572,1
U281233,1573602696,N48569,1
U281233,1573602696,N3349,1
U281233,1573602696,N40583,1
U281233,1573602696,N58449,1
U631045,1573558605,N114935,1
U658801,1573369864,N50727,1
U658801,1573369864,N117819,1
U658801,1573369864,N71090,1
U658801,1573369864,N63262,1
U658801,1573369864,N93934,1
U658801,1573369864,N26368,1
U658801,1573369864,N54671,1
U658801,1573369864,N2591,1
U705457,1573590476,N5165,1
U236341,1573294063,N99362,1
U616645,1573718368,N43752,1
U418825,1573638564,N117242,1
U576361,1573474673,N87855,1
U576361,1573474673,N95962,1
U576361,1573474673,N85986,1
U576361,1573474673,N110760,1
U576361,1573474673,N67747,1
U705457,1573641130,N38883,1
U705457,1573641130,N34484,1
U326845,1573481384,N47257,1
U326845,1573481384,N27251,1
U545293,1573642744,N122287,1
U545293,1573642744,N129678,1
U545293,1573642744,N116745,1
U623485,1573266803,N111550,1
U93241,1573651411,N87468,1
U499537,1573635682,N127836,1
U271909,1573621482,N100173,1
U360289,1573480702,N109642,1
U360289,1573480702,N11682,1
U360289,1573480702,N110629,1
U360289,1573480702,N122245,1
U26101,1573479581,N11682,1
U349309,1573652254,N123968,1
U675541,1573538954,N87684,1
U123337,1573579290,N71850,1
U123337,1573579290,N21624,1
U54829,1573360811,N24596,1
U83845,1573458131,N125253,1
U83845,1573458131,N46121,1
U83845,1573458131,N98178,1
U83845,1573458131,N23086,1
U431425,1573385346,N7578,1
U630037,1573702744,N85664,1
U630037,1573702744,N20250,1
U630037,1573702744,N48015,1
U630037,1573702744,N58641,1
U26101,1573543119,N66889,1
U26101,1573543119,N7937,1
U26101,1573543119,N59935,1
U82405,1573760867,N104923,1
U643645,1573647147,N108178,1
U643645,1573647147,N112171,1
U355897,1573500628,N27097,1
U567937,1573541463,N43085,1
U257797,1573666510,N123683,1
U232777,1573636653,N127836,1
U153541,1573566415,N66780,1
U84241,1573537590,N20990,1
U84241,1573537590,N52079,1
U84241,1573537590,N61384,1
U84241,1573537590,N60370,1
U658801,1573554870,N38902,1
U658801,1573554870,N7937,1
U454393,1573465448,N98178,1
U361945,1573712314,N126252,1
U76897,1573544410,N20990,1
U76897,1573544410,N113126,1
U76897,1573544410,N42187,1
U683785,1573390415,N94157,1
U683785,1573390415,N78206,1
U683785,1573390415,N2591,1
U48817,1573664996,N42876,1
U48817,1573664996,N72792,1
U48817,1573664996,N94594,1
U48817,1573664996,N92009,1
U48817,1573664996,N1923,1
U47161,1573646904,N127134,1
U11053,1573725667,N129208,1
U11053,1573725667,N63165,1
U11053,1573725667,N20250,1
U431425,1573483271,N85986,1
U76897,1573643021,N12483,1
U76897,1573643021,N100261,1
U76897,1573643021,N57998,1
U76897,1573643021,N112124,1
U76897,1573643021,N110150,1
U76897,1573643021,N30325,1
U150085,1573635623,N128367,1
U150085,1573635623,N83621,1
U150085,1573635623,N127836,1
U702685,1573460207,N123234,1
U47161,1573539956,N20990,1
U47161,1573539956,N76538,1
U47161,1573539956,N61065,1
U418825,1573535619,N27097,1
U418825,1573535619,N2750,1
U399097,1573482646,N21883,1
U399097,1573482646,N93643,1
U527617,1573639732,N103852,1
U652681,1573672721,N5287,1
U652681,1573672721,N1444,1
U274033,1573473172,N53143,1
U423577,1573476111,N11682,1
U525925,1573374576,N26368,1
U525925,1573374576,N31174,1
U23077,1573708796,N105407,1
U23077,1573708796,N18488,1
U23077,1573708796,N80784,1
U23077,1573708796,N100738,1
U23077,1573708796,N40040,1
U23077,1573708796,N100289,1
U23077,1573708796,N60030,1
U23077,1573708796,N91390,1
U23077,1573708796,N58641,1
U247249,1573715889,N91390,1
U247249,1573715889,N112125,1
U328177,1573455554,N37047,1
U328177,1573455554,N36512,1
U378037,1573481936,N50466,1
U378037,1573481936,N111088,1
U378037,1573481936,N20648,1
U378037,1573481936,N25656,1
U378037,1573481936,N74550,1
U378037,1573481936,N4612,1
U378037,1573481936,N47257,1
U378037,1573481936,N93643,1
U378037,1573481936,N85986,1
U37081,1573652518,N94594,1
U37081,1573652518,N127134,1
U6661,1573564809,N79082,1
U6661,1573564809,N80272,1
U6661,1573564809,N96351,1
U710497,1573557633,N30417,1
U710497,1573557633,N108736,1
U581617,1573621944,N81274,1
U581617,1573621944,N7282,1
U273745,1573531862,N61384,1
U631045,1573630942,N51569,1
U631045,1573630942,N34629,1
U631045,1573630942,N117974,1
U631045,1573630942,N35083,1
U631045,1573630942,N107394,1
U631045,1573630942,N110667,1
U479737,1573638639,N60014,1
U633025,1573499121,N44136,1
U96733,1573459872,N117260,1
U506845,1573471342,N87855,1
U361117,1573315930,N34237,1
U90793,1573534075,N43085,1
U507709,1573376016,N58258,1
U507709,1573376016,N3604,1
U506701,1573737329,N118623,1
U90793,1573707532,N25751,1
U585253,1573615942,N103852,1
U695557,1573543208,N30899,1
U695557,1573543208,N87684,1
U668701,1573483073,N74550,1
U668701,1573483073,N29427,1
U597961,1573433307,N77870,1
U597961,1573433307,N127073,1
